,Treatment-Temperature,Temp,Sal,pH,TA,Nitrite,Nitrate,Ammonium,Silicate,Phosphate,DIC,pCO2,Omega-Cal,Omega-Arag,Bicarbonate-ion,Carbonate-ion,CO2
0,-1.2007636949816363,-0.5091503492557904,-0.08976155161164735,0.42490259008743,-0.9569282162246235,2.995761065855503,-0.8079814011696276,0.12761033255578144,-0.13362066447836357,-0.2654932068809756,-0.8472754134498082,-0.6139983519877219,-0.08810139457067975,-0.09258661240866765,-0.7637395137137165,-0.10294483439985443,-0.4697559140229603
1,-1.2007636949816363,-0.5091503492557904,-0.08976155161164735,0.42490259008743,-0.9569282162246235,1.0033881719920525,-0.8420158053401768,0.12761033255578144,-0.13362066447836357,-1.301791013218711,-0.8416645107080769,-0.6131460106592378,-0.08810139457067975,-0.09258661240866765,-0.7582923213625361,-0.10294483439985443,-0.4697559140229603
2,-1.2007636949816363,-0.5091503492557904,-0.08976155161164735,0.42490259008743,-0.9569282162246235,0.3392638740375691,-1.0709745243056907,0.12761033255578144,-0.13362066447836357,-0.2654932068809756,-0.8464738559152759,-0.6139983519877219,-0.08810139457067975,-0.09258661240866765,-0.7629613433778341,-0.10294483439985443,-0.4697559140229603
3,-1.2007636949816363,-0.5091503492557904,-0.08976155161164735,0.42490259008743,-0.9569282162246235,0.2443889743297856,-1.115580220680729,0.12761033255578144,-0.13362066447836357,-0.7179612631692827,-0.8440691833116774,-0.6135721813234797,-0.08810139457067975,-0.09258661240866765,-0.7606268323701851,-0.10294483439985443,-0.4697559140229603
4,-1.2007636949816363,-0.4495894886324696,-0.08976155161164735,0.42490259008743,-0.9569282162246235,-0.04023572479356449,-0.7154181352815425,0.12761033255578144,-0.13362066447836357,0.7124216244518169,-0.856092546329672,-0.6101628160095424,-0.06986729446486244,-0.09258661240866765,-0.7730775577443142,-0.09424527092944406,-0.4806051111683514
5,-1.2007636949816363,-0.8069546523723934,-2.465575448961847,1.4193961964974458,-0.9569282162246235,-0.04023572479356449,-0.5730924451137905,0.12761033255578144,-0.13362066447836357,1.3692300932574233,-1.1783186752119281,-1.2950190734467402,0.8783059110376165,0.8411234606869146,-1.2072966051670921,0.8540071473452739,-1.1532553341825917
6,-1.2007636949816363,-0.6878329311257518,-2.110976359805097,0.5740766310489368,-0.9569282162246235,-0.04023572479356449,-0.2781276089690293,0.12761033255578144,-0.13362066447836357,1.8946768683019093,-0.8977735381253855,-0.7409972099318946,0.0030691059584052327,-0.0077038784908879665,-0.8236586295767168,-0.002899854490136588,-0.5673986883314793
7,-1.2007636949816363,-0.6878329311257518,-2.110976359805097,0.5740766310489368,-0.9569282162246235,-0.04023572479356449,-0.6579206191449326,0.12761033255578144,-0.13362066447836357,-0.11953576936861857,-0.8865517326419249,-0.7392925272749254,0.0030691059584052327,-0.0077038784908879665,-0.8127642448743542,-0.002899854490136588,-0.5673986883314793
8,-1.2007636949816363,-0.6878329311257518,-2.110976359805097,0.5740766310489368,-0.9569282162246235,-0.04023572479356449,-0.426899209017567,0.12761033255578144,-0.13362066447836357,-0.10494002561738285,-0.904987555936183,-0.742275721924621,0.0030691059584052327,-0.0077038784908879665,-0.8298839922637813,-0.00724963622534147,-0.5673986883314793
9,-1.2007636949816363,-0.6878329311257518,-2.110976359805097,0.5740766310489368,-0.9569282162246235,-0.04023572479356449,-0.758476813285192,0.12761033255578144,-0.13362066447836357,1.2378683994963022,-0.8937657504527206,-0.7405710392676523,0.0030691059584052327,-0.0077038784908879665,-0.8197677778973012,-0.002899854490136588,-0.5673986883314793
10,-1.2007636949816363,-0.9657836140345818,-2.110976359805097,0.34202812288659784,-0.9569282162246235,-0.04023572479356449,0.14137220607251488,0.12761033255578144,-0.13362066447836357,2.2887619495852736,-0.7983804038432971,-0.5807570401768314,-0.2886764957346655,-0.3189405695227485,-0.6890351614689382,-0.30738457595449564,-0.3395655482782687
11,-1.2007636949816363,-1.0174030265747926,-1.9336768152267088,-1.3734733481706638,-0.9569282162246235,-0.04023572479356449,0.47759086545430546,2.615831202655992,-0.13362066447836357,-0.10494002561738285,-0.2950022721565865,1.1269088114416208,-1.6015317033534824,-1.6204758229287124,-0.10385106888483536,-1.6166688782512393,1.5807423464559343
12,-1.2007636949816363,-0.8665155129957142,-1.5081579082386236,1.6680195980999422,-0.9569282162246235,-0.04023572479356449,1.4413833108294083,4.235728660609794,-0.13362066447836357,-0.10494002561738285,-1.2905367300465453,-1.4416217819460535,1.1700515127306863,1.1240659070795156,-1.3598179910001837,1.1541420870744281,-1.2942948970726746
13,-1.2007636949816363,-1.156378368029208,-1.862756997395374,1.6680195980999422,-0.9569282162246235,-0.04023572479356449,1.1871566251312138,0.8645907075707999,-0.13362066447836357,2.697442774619873,-1.2504588533198964,-1.4480143419096863,1.0424128119899683,1.0108889285224751,-1.3006770454730658,1.032348198488684,-1.2725965027818926
14,-1.2007636949816363,-1.156378368029208,-1.862756997395374,1.6680195980999422,-0.9569282162246235,-0.04023572479356449,-0.11311231602091121,0.12761033255578144,3.0984796047372423,-0.8785144444328754,-1.2304199149565718,-1.4463096592527174,1.0606469120957849,1.0108889285224751,-1.2827791277477545,1.0410477619590943,-1.2725965027818926
15,-1.2007636949816363,-1.156378368029208,-1.862756997395374,1.6680195980999422,-0.9569282162246235,-0.04023572479356449,0.2594612750885119,0.12031349715959329,1.0772251590920847,1.4714002995160738,-1.2432448355091006,-1.4475881712454441,1.0424128119899683,1.0108889285224751,-1.2944516827860013,1.0366979802238896,-1.2725965027818926
16,-1.2007636949816363,-1.156378368029208,-1.862756997395374,1.6680195980999422,-0.9569282162246235,-0.04023572479356449,-0.4364391556411302,2.396926140770343,0.37169294693292565,-0.25089746312974004,-1.2336261450947046,-1.4463096592527174,1.0424128119899683,1.0108889285224751,-1.2858918090912876,1.0366979802238896,-1.2617473056365016
17,-1.2007636949816363,-1.2635879171511848,-0.9762592745035107,1.6514447046597698,-0.9569282162246235,3.9445100629333365,2.2705851578937013,0.42678058379950184,2.3548105162451565,-0.10494002561738285,-1.2504588533198964,-1.4484405125739284,1.0059446117783344,0.954300439243955,-1.2960080234577678,0.997549944607043,-1.2508981084911104
18,-1.2007636949816363,-1.2040270565278641,-1.5081579082386236,0.7398255654506012,-0.9569282162246235,-0.04023572479356449,2.5003173860449106,0.8354033659860467,-0.2766339507268418,-0.10494002561738285,-0.9250264942995075,-0.8905831130809025,0.021303206064221744,-0.0077038784908879665,-0.8477819099890943,0.010149490715478675,-0.6324938712038249
19,-1.2007636949816363,-0.906222753411261,-0.6925800031781204,0.17627918848493346,-0.9569282162246235,0.7187634728687026,1.7311914190695405,0.3684059006299954,2.7933845940738227,2.6536555433661664,-0.766318102461978,-0.4558890355538696,-0.39808109636956696,-0.4321175480797889,-0.6485703040030159,-0.4074295558642135,-0.2202243796789678
20,-1.2007636949816363,-1.0451980948656756,0.5485168088704931,-0.7519148441644077,-0.9569282162246235,-0.22998552420913113,1.8253017033290144,0.32462488825286556,-0.5245236468908706,2.3471449245902165,-0.4817651777027685,0.385798026324454,-1.1639133008138767,-1.167767908700551,-0.3069535265503294,-1.164291577789906,0.75620336340622
21,-1.2007636949816363,-1.0451980948656756,0.5485168088704931,-0.7519148441644077,-0.9569282162246235,-0.04023572479356449,0.4007556196753382,0.5581236209308914,-0.6961395903890444,-1.2434080382137682,-0.461726239339444,0.3896335623026336,-1.1639133008138767,-1.167767908700551,-0.28827743848913395,-1.1599417960547007,0.75620336340622
22,-1.2007636949816363,-1.0451980948656756,0.5485168088704931,-0.7519148441644077,-0.9569282162246235,3.3752606646866368,1.0618481370487367,1.7839919674905258,1.4585939224213595,1.734123687038316,-0.47855894756463946,0.3862241969886958,-1.1639133008138767,-1.167767908700551,-0.3038408452067963,-1.1599417960547007,0.7453541662608288
23,-1.2007636949816363,-1.0451980948656756,0.5485168088704931,-0.7519148441644077,-0.9569282162246235,1.667512469946536,0.9012160628195527,0.5581236209308914,-0.08594956906220437,-0.13413151311985427,-0.4681386996157093,0.38835505030990675,-1.1639133008138767,-1.167767908700551,-0.29450280117619854,-1.1599417960547007,0.75620336340622
24,-1.2007636949816363,-0.8585740649126049,0.264837537545103,-1.0005382457669116,-0.9569282162246235,1.2880128711154029,1.747435111969121,1.7548046259057726,0.23821387976767971,2.201187487077859,-0.4208468050782628,0.6764464193376267,-1.309786101660412,-1.3092391318968513,-0.24158721833614707,-1.2991348115812649,1.005734897750212
25,-1.2007636949816363,-0.9181349255359249,0.7967361712802159,-0.5447286761623271,-0.9569282162246235,-0.04023572479356449,1.2848766189239273,0.12761033255578144,0.9437460919268383,2.0698257933167374,-0.5531037982762044,0.18208844881668726,-0.9815722997557079,-0.9697081962257303,-0.3909959228257055,-0.9729011814408802,0.4849734347714456
26,-1.2007636949816363,-1.0174030265747926,1.1513352604369662,-0.48671654912173873,-0.9569282162246235,-0.22998552420913113,1.5481275784552222,1.9299286754142913,-0.028744254562813064,2.2741662058340375,-0.5667302763632672,0.11432731320217929,-0.945104099544074,-0.9697081962257303,-0.40578115920748364,-0.9424527092944442,0.43072744904449073
27,-1.2007636949816363,-0.14384373743275733,1.328634805015329,-0.36240484832049047,-0.9569282162246235,-0.8941098221636148,0.6823129632680649,0.6019046333080212,2.0687839437481994,0.8729748057154095,-0.6693296407834863,0.058925126850694697,-0.6168902976393695,-0.6301772605546097,-0.5427391383229129,-0.6162190791540595,0.13779912611893408
28,-1.2007636949816363,-0.14384373743275733,1.328634805015329,-0.36240484832049047,-0.9569282162246235,-0.04023572479356449,1.3418584622700747,1.7256172843210194,1.0581567209256209,-0.4260463881445685,-0.6621156229726907,0.06020363884342107,-0.6168902976393695,-0.6301772605546097,-0.5357356052999642,-0.6118692974188547,0.12694992897354335
29,-1.2007636949816363,-0.14384373743275733,1.328634805015329,-0.36240484832049047,-0.9569282162246235,-0.6094851230402647,1.1257915630661322,0.6019046333080212,1.1725673499244036,1.4568045557648377,-0.672535870921619,0.058072785522210124,-0.6168902976393695,-0.6301772605546097,-0.5458518196664444,-0.6162190791540595,0.13779912611893408
30,-1.2007636949816363,-0.14384373743275733,1.328634805015329,-0.36240484832049047,-0.9569282162246235,-0.3248604239169146,0.5482380377477187,3.3309210714824458,2.7933845940738227,0.3475280306709242,-0.6669249681798878,0.05935129751493698,-0.6168902976393695,-0.6301772605546097,-0.540404627315264,-0.6162190791540595,0.13779912611893408
31,-1.2007636949816363,-0.1716388057236404,1.328634805015329,-0.36240484832049047,-0.9569282162246235,-0.8941098221636148,1.0878896129671112,0.01815780161295699,0.08566637443596956,1.5297832745210167,-0.6709327558525526,0.055941932200999175,-0.6351243977451865,-0.6301772605546097,-0.5427391383229129,-0.6249186426244699,0.13779912611893408
32,-1.2007636949816363,-0.37017500780137574,1.1513352604369662,0.4663398236878534,-0.9569282162246235,1.0033881719920525,1.5535421427550822,0.5289362793461382,-0.16222332172805923,-0.22170597562726863,-0.9130031312815128,-0.6647126610325423,0.0760055063816729,0.048884610787632246,-0.8532291023402747,0.07974599847876111,-0.5673986883314793
33,-1.2007636949816363,-0.42973586842469647,1.2577149871839939,1.4193961964974458,-0.9569282162246235,-0.41973532362469806,1.5189920657940699,0.44137425459187846,-0.14315488356159548,0.12859187440238837,-1.2568713135961616,-1.3018378040746155,1.0971151123074188,1.0957716624402556,-1.325578496221326,1.1193438331927865,-1.2291997142003286
34,-1.2007636949816363,-0.2629654586793988,1.6832338941720792,1.6265823644995188,-0.9569282162246235,-0.7043600227480481,0.8749167505059465,0.032751472405333604,-0.181291759894523,-0.2071102318760329,-1.3618753506199812,-1.4147730300987955,1.4435630143179405,1.4353025981113763,-1.4773217117185333,1.4586268085387872,-1.3810884742358025
35,-1.2007636949816363,-0.2629654586793988,1.6832338941720792,1.6265823644995188,1.3893636094712751,0.3392638740375691,0.2878232785639698,0.1349071679519699,0.14287168893536087,-0.5428123381544542,0.5466331391030418,-1.2063755752843648,2.099990618127349,2.086070224814358,0.24165656024726664,2.119793632289966,-1.164104531327983
36,-1.2007636949816363,-0.2629654586793988,1.6832338941720792,1.6265823644995188,0.7941474035898399,-0.9889847218713982,0.32753008342961065,0.10571982636721668,-0.333839265226233,0.011825924392502924,0.06008771564152479,-1.2596469083146384,1.935883717174997,1.9163047569787974,-0.19723150919080915,1.950152144616966,-1.2075013199095468
37,-1.2007636949816363,-0.2629654586793988,1.6832338941720792,1.6265823644995188,0.7941474035898399,-1.1787345212869649,-0.23094354864167685,0.4851552669690083,0.9818829682597658,-0.03196130686120424,0.06008771564152479,-1.2596469083146384,1.935883717174997,1.9163047569787974,-0.19645333885492675,1.950152144616966,-1.2183505170549378
38,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,0.7941474035898399,-0.7043600227480481,0.9754729446462058,0.42678058379950184,2.0687839437481994,0.6102514181931669,0.031231644398338268,-1.1326480503704663,2.0817565180215314,2.086070224814358,-0.2493689216949782,2.0893451601435307,-1.2183505170549378
39,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,0.7941474035898399,-0.6094851230402647,1.6149072048201636,0.747841341231787,-0.6961395903890444,-0.28008895063221134,0.036040989605535416,-1.1317957090419817,2.0817565180215314,2.086070224814358,-0.24469989967968023,2.0893451601435307,-1.2183505170549378
40,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,0.7941474035898399,-0.5146102233324812,1.916575787240942,0.22246919270622958,-0.3147708270597694,-0.28008895063221134,0.036040989605535416,-1.1317957090419817,2.0817565180215314,2.086070224814358,-0.24469989967968023,2.0893451601435307,-1.2183505170549378
41,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,0.7941474035898399,-0.41973532362469806,0.35975963283354,1.4337438684734873,-0.7342764667219719,-0.36766341313962564,0.03684254714006766,-1.1317957090419817,2.0817565180215314,2.086070224814358,-0.24469989967968023,2.0893451601435307,-1.2075013199095468
42,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,0.7941474035898399,-0.41973532362469806,1.5940224568064176,1.3169945021344747,-0.028744254562813064,0.2891450556659813,0.03283475946740277,-1.132221879706224,2.0817565180215314,2.086070224814358,-0.24781258102321163,2.0893451601435307,-1.2183505170549378
43,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,1.696782968552897,0.14951407462200214,1.4916614078995383,0.7624350120241636,-0.39104457972562423,-0.5574080819056899,0.7702676912377437,-1.046135405529302,2.3552680196087854,2.3407184265676997,0.41518854514920267,2.3503320642558387,-1.13155693989181
44,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,1.696782968552897,-0.6094851230402647,0.9893961099887034,0.22246919270622958,-0.6580027140561168,-0.7909399819254612,0.7718708063068083,-1.046135405529302,2.3552680196087854,2.3407184265676997,0.4167448858209675,2.3503320642558387,-1.13155693989181
45,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,1.696782968552897,0.2443889743297856,0.26951689450253785,2.28017677443133,-0.7724133430548994,-1.0390676256964682,0.7726723638413441,-1.0457092348650596,2.3552680196087854,2.3407184265676997,0.4175230561568499,2.3546818459910437,-1.1424061370372007
46,-1.2007636949816363,0.6423596227950749,0.08753799296674042,1.4856957702581055,1.696782968552897,-0.7992349224558315,0.0508716313462812,0.26625020508335945,-0.638934275889653,-0.9368974194378183,0.7726723638413441,-1.0457092348650596,2.3552680196087854,2.3407184265676997,0.4167448858209675,2.3546818459910437,-1.13155693989181
47,-1.2007636949816363,1.325324157942484,0.4421370821234656,1.1707727948949345,-0.4869223268080398,-0.13511062450134795,0.031018228913460837,-0.9158371290991455,0.08566637443596956,-0.002769819358732797,-0.9562872381462945,-1.0324979442735518,1.589435815164475,1.6050680659469367,-1.118585186876418,1.593470042330146,-1.2291997142003286
48,-1.2007636949816363,1.325324157942484,0.4421370821234656,1.1707727948949345,-1.3615257313685218,-0.41973532362469806,1.763936641263933,1.448337539265864,0.7721301484286643,0.25995356816350984,-1.6688718863461118,-1.125403149078349,1.3523925137888555,1.378714108832856,-1.7605757139799878,1.3455324834234534,-1.3051440942180652
49,-1.2007636949816363,1.325324157942484,0.4421370821234656,1.1707727948949345,-1.3615257313685218,-0.6094851230402647,0.07356123412664752,0.8791843783631765,-0.2575655125603781,-0.6595782881643397,-1.6640625411389147,-1.1245508077498645,1.3523925137888555,1.378714108832856,-1.7559066919646882,1.3498822651586588,-1.3159932913634564
50,-1.2007636949816363,1.325324157942484,0.4421370821234656,1.1707727948949345,-1.3615257313685218,-0.7043600227480481,-0.2402256588700085,0.9959337447021894,0.33355607059999814,-0.6595782881643397,-1.6640625411389147,-1.1245508077498645,1.3523925137888555,1.378714108832856,-1.7559066919646882,1.3498822651586588,-1.3159932913634564
51,-1.2007636949816363,1.325324157942484,0.4421370821234656,1.1707727948949345,-1.3615257313685218,0.05463917491421896,-0.26214175246468047,-0.7990877627601326,0.9437460919268383,-0.11953576936861857,-1.6672687712770455,-1.1249769784141068,1.3523925137888555,1.378714108832856,-1.7582412029723389,1.3455324834234534,-1.3159932913634564
52,-1.2007636949816363,1.325324157942484,0.4421370821234656,1.1707727948949345,-0.7345397436974915,-0.5146102233324812,-0.2291386938750568,-1.3098662404933137,-0.2575655125603781,-0.13413151311985427,-1.1566766217795392,-1.0584943547923253,1.5164994147412074,1.5484795766684167,-1.299120704801301,1.5238735345668641,-1.2508981084911104
53,-1.2007636949816363,1.3650313983580316,-0.3379809140213701,0.7812627990510246,-0.23650169387833267,-0.41973532362469806,-0.2376472949176941,-1.1055548494000411,0.21914544160121593,-0.06115279436367568,-0.5891738873301884,-0.720114847384027,1.15181741262487,1.1806543963580358,-0.703820397850718,1.1497923053392227,-0.9362713912747723
54,-1.2007636949816363,1.0473734750336547,0.08753799296674042,1.1541979014547767,-0.06643992076934817,-0.22998552420913113,-0.18040761517631565,-0.8866497875143923,-0.10501800722866793,-0.13413151311985427,-0.5707380640359321,-0.9851930005426688,1.5712017150586586,1.5767738213076767,-0.7458415959884053,1.5630215701837098,-1.13155693989181
55,-1.2007636949816363,1.0473734750336547,0.08753799296674042,1.1541979014547767,-0.5831660775235643,0.43413877374535226,1.3970354508496017,1.915335004621915,-0.4291814560585518,-0.36766341313962564,-0.9907542121312122,-1.039742845565669,1.4253289142121233,1.4353025981113763,-1.1240323792276001,1.4238285546571456,-1.1966521227641556
56,-1.2007636949816363,1.0473734750336547,0.08753799296674042,1.1541979014547767,-0.5280361620651571,-0.5146102233324812,-0.1205895714826228,0.7040603288546572,-0.08594956906220437,-0.6303868006618684,-0.9442638751282997,-1.0337764562662783,1.4435630143179405,1.4635968427506363,-1.0827893514257936,1.4368778998627616,-1.1749537284733738
57,-1.2007636949816363,1.0473734750336547,0.08753799296674042,1.1541979014547767,0.7782625126950423,-0.04023572479356449,-0.37558976636651165,-0.346683968196458,-0.08594956906220437,-0.8201314694279326,0.12100608826603049,-0.8948448197233245,1.7900109163284614,1.803127778421757,-0.12174898661014665,1.7979097838847864,-1.055612559874073
58,-1.2007636949816363,0.8210422046650363,0.37121726429213064,0.9221493932924378,-0.20192869604848213,-0.22998552420913113,-0.2984966841923127,-1.149335861777171,-0.6007973995567255,-0.499025106900747,-0.565127161294199,-0.848392217320926,1.15181741262487,1.1523601517187758,-0.6781407767665739,1.1541420870744281,-0.979668179856336
59,-1.2007636949816363,0.11425332526829876,0.37121726429213064,0.7564004588907735,0.6736091138587474,0.05463917491421896,-0.39750585996118365,-1.149335861777171,0.5814457667640271,-0.16332300062232571,0.2909362855870206,-0.6574677597404254,0.896540011143433,0.8977119499654348,0.17473391136131944,0.9018547464325302,-0.6541922654946069
60,-1.2007636949816363,0.11425332526829876,0.37121726429213064,0.7564004588907735,0.6736091138587474,-0.7043600227480481,0.9656751616274114,0.42678058379950184,0.009392621770114474,-0.4844293631495113,0.2925394006560888,-0.6570415890761832,0.896540011143433,0.8977119499654348,0.17706842236896844,0.9018547464325302,-0.665041462639998
61,-1.2007636949816363,0.11425332526829876,0.37121726429213064,0.7564004588907735,0.6736091138587474,0.14951407462200214,-0.17860276040969558,0.7624350120241636,3.1747533574030973,-0.3238761818859185,0.2909362855870206,-0.6574677597404254,0.896540011143433,0.8977119499654348,0.17551208169720187,0.9018547464325302,-0.665041462639998
62,-1.2007636949816363,0.11425332526829876,0.37121726429213064,0.7564004588907735,0.6736091138587474,0.6238885731609192,-0.5155949289771806,-0.8866497875143923,1.4013886079219684,-1.141237831955118,0.29574563079422145,-0.6566154184119408,0.896540011143433,0.8977119499654348,0.18018110371250162,0.9018547464325302,-0.665041462639998
63,-1.2007636949816363,0.21352142630716645,0.08753799296674042,0.7812627990510246,-0.2822875558692133,0.2443889743297856,-0.4828497067827884,-0.9450244706838987,1.0772251590920847,-0.36766341313962564,-0.5122243640150231,-0.7814834230349026,0.7324331101910811,0.7279464821298741,-0.5645279077276398,0.7322132587595305,-0.7952318283846895
64,-1.2007636949816363,-0.1716388057236404,-0.1606813694429823,1.5022706636982779,0.04662312618772141,-0.7043600227480481,-0.45319852133117344,-0.9304307998915221,-0.13362066447836357,1.2232726557450664,-0.488979195513566,-1.24046922842374,1.5347335148470247,1.5201853320291565,-0.6579083480336135,1.5456224432428898,-1.2075013199095468
65,-1.2007636949816363,-0.1716388057236404,-0.1606813694429823,1.5022706636982779,0.12417876996818865,-0.7043600227480481,0.8524849841208115,-1.0909611786076645,-1.0012346010524642,-1.141237831955118,-0.41202967219840075,-1.2315196444746541,1.5712017150586586,1.5484795766684167,-0.5878730178041333,1.5673713519189154,-1.1966521227641556
